kommune,citizenship,year,count
Mariagerfjord,Czech Republic,2024,3
Mariagerfjord,Denmark,2024,85
Mariagerfjord,Eritrea,2024,1
Mariagerfjord,Germany,2024,2
Mariagerfjord,Iceland,2024,1
Mariagerfjord,India,2024,1
Mariagerfjord,Ireland,2024,1
Mariagerfjord,Italy,2024,4
Mariagerfjord,Kenya,2024,1
Mariagerfjord,Lithuania,2024,5
Mariagerfjord,Mexico,2024,2
Mariagerfjord,Moldova,2024,4
Mariagerfjord,Norway,2024,2
Mariagerfjord,Poland,2024,29
Mariagerfjord,Romania,2024,22
Mariagerfjord,Russia,2024,1
Mariagerfjord,Sweden,2024,1
Mariagerfjord,Syria,2024,11
Mariagerfjord,Tanzania,2024,2
Mariagerfjord,Ukraine,2024,34
Mariagerfjord,Uzbekistan,2024,1
Middelfart,Australia,2024,1
Middelfart,Bahamas,2024,1
Middelfart,Belgium,2024,5
Middelfart,Bosnia and Herzegovina,2024,1
Middelfart,Brazil,2024,2
Middelfart,Canada,2024,4
Middelfart,China,2024,1
Middelfart,Croatia,2024,2
Middelfart,Czech Republic,2024,1
Middelfart,Denmark,2024,97
Middelfart,France,2024,2
Middelfart,Germany,2024,6
Middelfart,Hungary,2024,2
Middelfart,Iceland,2024,1
Middelfart,Indonesia,2024,1
Middelfart,Iraq,2024,1
Middelfart,Japan,2024,9
Middelfart,Kenya,2024,1
Middelfart,Latvia,2024,3
Middelfart,Lithuania,2024,16
Middelfart,Moldova,2024,2
Middelfart,Morocco,2024,1
Middelfart,Nepal,2024,4
Middelfart,Norway,2024,3
Middelfart,Paraguay,2024,1
Middelfart,Philippines,2024,1
Middelfart,Poland,2024,22
Middelfart,Portugal,2024,1
Middelfart,Romania,2024,15
Middelfart,Somalia,2024,1
Middelfart,Syria,2024,1
Middelfart,Taiwan,2024,2
Middelfart,Thailand,2024,3
Middelfart,Turkey,2024,1
Middelfart,USA,2024,1
Middelfart,Ukraine,2024,30
Middelfart,United Kingdom,2024,2
Middelfart,Vietnam,2024,4
Morsø,Australia,2024,2
Morsø,Austria,2024,1
Morsø,Brazil,2024,1
Morsø,"Congo, Democratic Republic",2024,1
Morsø,Denmark,2024,102
Morsø,France,2024,1
Morsø,Germany,2024,4
Morsø,Iceland,2024,1
Morsø,Iran,2024,1
Morsø,Ireland,2024,1
Morsø,Italy,2024,1
Morsø,Japan,2024,2
Morsø,Kenya,2024,1
Morsø,Latvia,2024,1
Morsø,Lithuania,2024,1
Morsø,Netherlands,2024,1
Morsø,Norway,2024,2
Morsø,Poland,2024,4
Morsø,Romania,2024,16
Morsø,Spain,2024,1
Morsø,Sweden,2024,3
Morsø,Taiwan,2024,1
Morsø,Thailand,2024,3
Morsø,USA,2024,1
Morsø,Ukraine,2024,19
Morsø,Uzbekistan,2024,2
Norddjurs,Afghanistan,2024,1
Norddjurs,Argentina,2024,2
Norddjurs,Bangladesh,2024,1
Norddjurs,Brazil,2024,1
Norddjurs,Croatia,2024,1
Norddjurs,Czech Republic,2024,10
Norddjurs,Denmark,2024,77
Norddjurs,Estonia,2024,3
Norddjurs,Finland,2024,2
Norddjurs,France,2024,3
Norddjurs,Germany,2024,1
Norddjurs,Hungary,2024,4
Norddjurs,Iceland,2024,1
Norddjurs,Iraq,2024,4
Norddjurs,Ireland,2024,3
Norddjurs,Italy,2024,8
Norddjurs,Kyrgyzstan,2024,1
Norddjurs,Latvia,2024,15
Norddjurs,Lithuania,2024,112
Norddjurs,Norway,2024,1
Norddjurs,Philippines,2024,2
Norddjurs,Poland,2024,32
Norddjurs,Portugal,2024,3
Norddjurs,Romania,2024,36
Norddjurs,Slovakia,2024,2
Norddjurs,Spain,2024,4
Norddjurs,Sweden,2024,2
Norddjurs,Switzerland,2024,1
Norddjurs,Syria,2024,3
Norddjurs,Thailand,2024,2
Norddjurs,Turkey,2024,10
Norddjurs,USA,2024,1
Norddjurs,Ukraine,2024,40
Norddjurs,United Kingdom,2024,1
Norddjurs,Vietnam,2024,3
Nordfyns,Albania,2024,1
Nordfyns,Bangladesh,2024,2
Nordfyns,Brazil,2024,1
Nordfyns,Bulgaria,2024,1
Nordfyns,Cameroon,2024,1
Nordfyns,China,2024,3
Nordfyns,Croatia,2024,2
Nordfyns,Denmark,2024,74
Nordfyns,France,2024,1
Nordfyns,Germany,2024,1
Nordfyns,Ghana,2024,3
Nordfyns,Hungary,2024,3
Nordfyns,Iceland,2024,4
Nordfyns,India,2024,1
Nordfyns,Japan,2024,40
Nordfyns,Kazakhstan,2024,1
Nordfyns,Latvia,2024,2
Nordfyns,Lithuania,2024,21
Nordfyns,Mexico,2024,2
Nordfyns,Moldova,2024,2
Nordfyns,Nepal,2024,1
Nordfyns,Norway,2024,2
Nordfyns,Philippines,2024,1
Nordfyns,Poland,2024,13
Nordfyns,Romania,2024,26
Nordfyns,South Africa,2024,1
Nordfyns,South Korea,2024,1
Nordfyns,Spain,2024,2
Nordfyns,Sweden,2024,1
Nordfyns,Syria,2024,5
Nordfyns,USA,2024,3
Nordfyns,Ukraine,2024,31
Nordfyns,United Kingdom,2024,1
Nordfyns,Vietnam,2024,5
Nyborg,Bulgaria,2024,1
Nyborg,Chile,2024,1
Nyborg,China,2024,2
Nyborg,Croatia,2024,1
Nyborg,Czech Republic,2024,2
Nyborg,Denmark,2024,63
Nyborg,France,2024,1
Nyborg,Germany,2024,4
Nyborg,Hungary,2024,2
Nyborg,Iceland,2024,1
Nyborg,Iran,2024,1
Nyborg,Iraq,2024,1
Nyborg,Ireland,2024,1
Nyborg,Italy,2024,4
Nyborg,Latvia,2024,2
Nyborg,Lithuania,2024,10
Nyborg,Norway,2024,3
Nyborg,Philippines,2024,1
Nyborg,Poland,2024,8
Nyborg,Romania,2024,12
Nyborg,Slovenia,2024,1
Nyborg,Spain,2024,1
Nyborg,Sri Lanka,2024,1
Nyborg,Sweden,2024,1
Nyborg,Syria,2024,5
Nyborg,USA,2024,1
Nyborg,Ukraine,2024,28
Nyborg,United Kingdom,2024,1
Nyborg,Vietnam,2024,3
Næstved,Afghanistan,2024,6
Næstved,Albania,2024,2
Næstved,Australia,2024,1
Næstved,Austria,2024,2
Næstved,Azerbaijan,2024,1
Næstved,Belgium,2024,3
Næstved,Bolivia,2024,1
Næstved,Bulgaria,2024,21
Næstved,Canada,2024,5
Næstved,Chile,2024,1
Næstved,China,2024,11
Næstved,Colombia,2024,1
Næstved,Croatia,2024,3
Næstved,Denmark,2024,137
Næstved,Eritrea,2024,6
Næstved,Finland,2024,4
Næstved,France,2024,1
Næstved,Germany,2024,4
Næstved,Greece,2024,4
Næstved,Hungary,2024,4
Næstved,Iceland,2024,4
Næstved,India,2024,5
Næstved,Iran,2024,1
Næstved,Iraq,2024,1
Næstved,Israel,2024,1
Næstved,Italy,2024,1
Næstved,Lebanon,2024,1
Næstved,Lithuania,2024,3
Næstved,Mexico,2024,1
Næstved,Morocco,2024,1
Næstved,Netherlands,2024,5
Næstved,Norway,2024,2
Næstved,Peru,2024,1
Næstved,Philippines,2024,3
Næstved,Poland,2024,32
Næstved,Portugal,2024,2
Næstved,Republic of North Macedonia,2024,2
Næstved,Romania,2024,45
Næstved,Serbia,2024,2
Næstved,Slovakia,2024,2
Næstved,Somalia,2024,1
Næstved,South Korea,2024,1
Næstved,Spain,2024,5
Næstved,Sweden,2024,9
Næstved,Switzerland,2024,1
Næstved,Syria,2024,21
Næstved,Thailand,2024,2
Næstved,Turkey,2024,3
Næstved,USA,2024,12
Næstved,Uganda,2024,2
Næstved,Ukraine,2024,44
Næstved,Yugoslavia,2024,1
Odder,Argentina,2024,1
Odder,Canada,2024,1
Odder,Colombia,2024,1
Odder,Cyprus,2024,1
Odder,Denmark,2024,68
Odder,France,2024,1
Odder,Germany,2024,3
Odder,Iceland,2024,1
Odder,Ireland,2024,1
Odder,Italy,2024,2
Odder,Japan,2024,3
Odder,Lithuania,2024,2
Odder,Malaysia,2024,1
Odder,Norway,2024,1
Odder,Philippines,2024,1
Odder,Poland,2024,4
Odder,Portugal,2024,1
Odder,Romania,2024,5
Odder,Slovakia,2024,2
Odder,Syria,2024,3
Odder,Taiwan,2024,1
Odder,USA,2024,1
Odder,Ukraine,2024,16
Odder,United Kingdom,2024,1
Odense,Afghanistan,2024,3
Odense,Albania,2024,57
Odense,Algeria,2024,2
Odense,Andorra,2024,1
Odense,Angola,2024,1
Odense,Argentina,2024,3
Odense,Australia,2024,8
Odense,Austria,2024,16
Odense,Azerbaijan,2024,1
Odense,Bangladesh,2024,12
Odense,Belarus,2024,4
Odense,Belgium,2024,14
Odense,Bosnia and Herzegovina,2024,3
Odense,Brazil,2024,25
Odense,Bulgaria,2024,59
Odense,Cameroon,2024,2
Odense,Canada,2024,11
Odense,Chile,2024,2
Odense,China,2024,54
Odense,Colombia,2024,1
Odense,"Congo, Democratic Republic",2024,1
Odense,Croatia,2024,18
Odense,Cuba,2024,3
Odense,Cyprus,2024,2
Odense,Czech Republic,2024,31
Odense,Denmark,2024,581
Odense,Ecuador,2024,1
Odense,Egypt,2024,8
Odense,Eritrea,2024,3
Odense,Estonia,2024,5
Odense,Ethiopia,2024,5
Odense,Finland,2024,28
Odense,France,2024,70
Odense,Germany,2024,173
Odense,Ghana,2024,1
Odense,Greece,2024,24
Odense,Hungary,2024,26
Odense,Iceland,2024,58
Odense,India,2024,26
Odense,Indonesia,2024,8
Odense,Iran,2024,40
Odense,Iraq,2024,15
Odense,Ireland,2024,60
Odense,Italy,2024,136
Odense,Ivory Coast,2024,1
Odense,Japan,2024,13
Odense,Jordan,2024,1
Odense,Kazakhstan,2024,1
Odense,Kosovo,2024,1
Odense,Latvia,2024,18
Odense,Lebanon,2024,3
Odense,Liechtenstein,2024,1
Odense,Lithuania,2024,71
Odense,Luxembourg,2024,1
Odense,Malaysia,2024,3
Odense,Mexico,2024,12
Odense,Mongolia,2024,2
Odense,Morocco,2024,2
Odense,Nepal,2024,11
Odense,Netherlands,2024,31
Odense,New Zealand,2024,1
Odense,Nigeria,2024,2
Odense,Norway,2024,87
Odense,Pakistan,2024,9
Odense,Philippines,2024,12
Odense,Poland,2024,137
Odense,Portugal,2024,38
Odense,Romania,2024,186
Odense,Russia,2024,6
Odense,Serbia,2024,5
Odense,Singapore,2024,7
Odense,Slovakia,2024,22
Odense,Slovenia,2024,6
Odense,Somalia,2024,10
Odense,South Africa,2024,1
Odense,South Korea,2024,17
Odense,Spain,2024,58
Odense,Sri Lanka,2024,8
Odense,Sweden,2024,49
Odense,Switzerland,2024,8
Odense,Syria,2024,13
Odense,Taiwan,2024,5
Odense,Thailand,2024,14
Odense,Tunisia,2024,2
Odense,Turkey,2024,36
Odense,USA,2024,47
Odense,Uganda,2024,1
Odense,Ukraine,2024,129
Odense,United Kingdom,2024,56
Odense,Uzbekistan,2024,1
Odense,Vietnam,2024,43
Odense,Yugoslavia,2024,1
Odsherred,Australia,2024,1
Odsherred,Bangladesh,2024,3
Odsherred,Belarus,2024,4
Odsherred,Belgium,2024,1
Odsherred,Brazil,2024,1
Odsherred,Bulgaria,2024,4
Odsherred,Chile,2024,1
Odsherred,China,2024,2
Odsherred,Denmark,2024,67
Odsherred,France,2024,7
Odsherred,Germany,2024,5
Odsherred,Greece,2024,1
Odsherred,Hungary,2024,1
Odsherred,Indonesia,2024,1
Odsherred,Japan,2024,1
Odsherred,Latvia,2024,5
Odsherred,Lithuania,2024,9
Odsherred,Myanmar,2024,1
Odsherred,Norway,2024,2
Odsherred,Poland,2024,14
Odsherred,Portugal,2024,1
Odsherred,Romania,2024,13
Odsherred,Russia,2024,1
Odsherred,Spain,2024,3
Odsherred,Sweden,2024,2
Odsherred,Switzerland,2024,1
Odsherred,Syria,2024,16
Odsherred,Thailand,2024,2
Odsherred,Turkey,2024,1
Odsherred,Ukraine,2024,24
Odsherred,United Kingdom,2024,4
Odsherred,Vietnam,2024,2
Randers,Afghanistan,2024,2
Randers,Belgium,2024,1
Randers,Brazil,2024,1
Randers,Bulgaria,2024,6
Randers,Canada,2024,1
Randers,China,2024,5
Randers,"Congo, Democratic Republic",2024,1
Randers,"Congo, Republic",2024,1
Randers,Czech Republic,2024,3
Randers,Denmark,2024,204
Randers,Eritrea,2024,2
Randers,Hungary,2024,5
Randers,Iceland,2024,2
Randers,India,2024,4
Randers,Iran,2024,5
Randers,Italy,2024,4
Randers,Ivory Coast,2024,1
Randers,Japan,2024,10
Randers,Kosovo,2024,4
Randers,Latvia,2024,5
Randers,Lebanon,2024,1
Randers,Lithuania,2024,23
Randers,Mexico,2024,2
Randers,Moldova,2024,1
Randers,Netherlands,2024,2
Randers,Nigeria,2024,2
Randers,Norway,2024,2
Randers,Not stated,2024,1
Randers,Peru,2024,1
Randers,Philippines,2024,1
Randers,Poland,2024,42
Randers,Portugal,2024,2
Randers,Romania,2024,114
Randers,Russia,2024,1
Randers,Slovakia,2024,3
Randers,Spain,2024,1
Randers,Sweden,2024,6
Randers,Switzerland,2024,3
Randers,Syria,2024,9
Randers,Turkey,2024,2
Randers,USA,2024,4
Randers,Ukraine,2024,59
Randers,United Kingdom,2024,1
Rebild,Australia,2024,2
Rebild,Bangladesh,2024,1
Rebild,Bulgaria,2024,10
Rebild,Denmark,2024,50
Rebild,Estonia,2024,2
Rebild,Gabon,2024,1
Rebild,Germany,2024,2
Rebild,Iceland,2024,1
Rebild,India,2024,2
Rebild,Italy,2024,3
Rebild,Lithuania,2024,2
Rebild,Myanmar,2024,1
Rebild,Norway,2024,2
Rebild,Philippines,2024,1
Rebild,Poland,2024,14
Rebild,Romania,2024,11
Rebild,Slovakia,2024,1
Rebild,Sweden,2024,1
Rebild,Tanzania,2024,2
Rebild,Thailand,2024,2
Rebild,Ukraine,2024,19
Rebild,United Kingdom,2024,2
Rebild,Vietnam,2024,5
Ringkøbing-Skjern,Belgium,2024,5
Ringkøbing-Skjern,Brazil,2024,1
Ringkøbing-Skjern,Cambodia,2024,1
Ringkøbing-Skjern,Canada,2024,1
Ringkøbing-Skjern,Chile,2024,1
Ringkøbing-Skjern,China,2024,1
Ringkøbing-Skjern,"Congo, Democratic Republic",2024,1
Ringkøbing-Skjern,Costa Rica,2024,1
Ringkøbing-Skjern,Czech Republic,2024,3
Ringkøbing-Skjern,Denmark,2024,95
Ringkøbing-Skjern,France,2024,4
Ringkøbing-Skjern,Georgia,2024,2
Ringkøbing-Skjern,Germany,2024,31
Ringkøbing-Skjern,Greece,2024,1
Ringkøbing-Skjern,Hungary,2024,7
Ringkøbing-Skjern,Iceland,2024,1
Ringkøbing-Skjern,India,2024,4
Ringkøbing-Skjern,Ireland,2024,1
Ringkøbing-Skjern,Italy,2024,3
Ringkøbing-Skjern,Japan,2024,5
Ringkøbing-Skjern,Kenya,2024,1
Ringkøbing-Skjern,Kosovo,2024,5
Ringkøbing-Skjern,Kyrgyzstan,2024,1
Ringkøbing-Skjern,Latvia,2024,10
Ringkøbing-Skjern,Lithuania,2024,17
Ringkøbing-Skjern,Mexico,2024,1
Ringkøbing-Skjern,Moldova,2024,2
Ringkøbing-Skjern,Netherlands,2024,3
Ringkøbing-Skjern,North Korea,2024,2
Ringkøbing-Skjern,Norway,2024,5
Ringkøbing-Skjern,Philippines,2024,1
Ringkøbing-Skjern,Poland,2024,60
Ringkøbing-Skjern,Portugal,2024,1
Ringkøbing-Skjern,Romania,2024,149
Ringkøbing-Skjern,Spain,2024,3
Ringkøbing-Skjern,Sweden,2024,1
Ringkøbing-Skjern,Switzerland,2024,1
Ringkøbing-Skjern,Thailand,2024,2
Ringkøbing-Skjern,Turkey,2024,4
Ringkøbing-Skjern,USA,2024,1
Ringkøbing-Skjern,Uganda,2024,4
Ringkøbing-Skjern,Ukraine,2024,64
Ringkøbing-Skjern,United Kingdom,2024,5
Ringkøbing-Skjern,Uzbekistan,2024,1
Ringkøbing-Skjern,Vietnam,2024,3
Ringkøbing-Skjern,Zambia,2024,1
Ringsted,Australia,2024,1
Ringsted,Bangladesh,2024,9
Ringsted,Bulgaria,2024,23
Ringsted,Cameroon,2024,2
Ringsted,Chile,2024,1
Ringsted,China,2024,1
Ringsted,Colombia,2024,3
Ringsted,Czech Republic,2024,2
Ringsted,Denmark,2024,43
Ringsted,Eritrea,2024,1
Ringsted,Estonia,2024,1
Ringsted,Finland,2024,1
Ringsted,Greece,2024,1
Ringsted,Hungary,2024,3
Ringsted,Iceland,2024,1
Ringsted,India,2024,8
Ringsted,Iran,2024,1
Ringsted,Italy,2024,2
Ringsted,Lithuania,2024,19
Ringsted,Mexico,2024,1
Ringsted,Nepal,2024,3
Ringsted,Nicaragua,2024,1
Ringsted,Nigeria,2024,1
Ringsted,Norway,2024,1
Ringsted,Philippines,2024,1
Ringsted,Poland,2024,121
Ringsted,Portugal,2024,17
Ringsted,Romania,2024,47
Ringsted,South Africa,2024,2
Ringsted,Spain,2024,2
Ringsted,Sweden,2024,7
Ringsted,Syria,2024,3
Ringsted,Turkey,2024,1
Ringsted,USA,2024,1
Ringsted,Ukraine,2024,14
Roskilde,Afghanistan,2024,2
Roskilde,Argentina,2024,2
Roskilde,Australia,2024,3
Roskilde,Austria,2024,2
Roskilde,Azerbaijan,2024,1
Roskilde,Bangladesh,2024,3
Roskilde,Belgium,2024,4
Roskilde,Brazil,2024,2
Roskilde,Bulgaria,2024,34
Roskilde,Canada,2024,3
Roskilde,China,2024,16
Roskilde,Colombia,2024,3
Roskilde,Croatia,2024,7
Roskilde,Czech Republic,2024,12
Roskilde,Denmark,2024,202
Roskilde,Dominican Republic,2024,1
Roskilde,Ecuador,2024,1
Roskilde,Estonia,2024,1
Roskilde,Finland,2024,3
Roskilde,France,2024,22
Roskilde,Germany,2024,40
Roskilde,Greece,2024,3
Roskilde,Hungary,2024,11
Roskilde,Iceland,2024,3
Roskilde,India,2024,16
Roskilde,Indonesia,2024,2
Roskilde,Iran,2024,3
Roskilde,Ireland,2024,11
Roskilde,Italy,2024,14
Roskilde,Japan,2024,11
Roskilde,Kazakhstan,2024,2
Roskilde,Latvia,2024,7
Roskilde,Lithuania,2024,23
Roskilde,Luxembourg,2024,1
Roskilde,Malaysia,2024,1
Roskilde,Mexico,2024,13
Roskilde,Moldova,2024,1
Roskilde,Morocco,2024,6
Roskilde,Nepal,2024,3
Roskilde,Netherlands,2024,11
Roskilde,New Zealand,2024,1
Roskilde,Norway,2024,13
Roskilde,Pakistan,2024,1
Roskilde,Peru,2024,2
Roskilde,Philippines,2024,1
Roskilde,Poland,2024,35
Roskilde,Portugal,2024,7
Roskilde,Romania,2024,78
Roskilde,Russia,2024,2
Roskilde,Slovakia,2024,7
Roskilde,Slovenia,2024,1
Roskilde,South Korea,2024,3
Roskilde,Spain,2024,23
Roskilde,Sweden,2024,7
Roskilde,Switzerland,2024,1
Roskilde,Syria,2024,3
Roskilde,Taiwan,2024,2
Roskilde,Thailand,2024,3
Roskilde,Turkey,2024,17
Roskilde,USA,2024,31
Roskilde,Uganda,2024,1
Roskilde,Ukraine,2024,65
Roskilde,United Kingdom,2024,8
Roskilde,Vietnam,2024,3
Rudersdal,Afghanistan,2024,1
Rudersdal,Argentina,2024,1
Rudersdal,Australia,2024,11
Rudersdal,Austria,2024,2
Rudersdal,Azerbaijan,2024,1
Rudersdal,Bangladesh,2024,5
Rudersdal,Belgium,2024,6
Rudersdal,Brazil,2024,5
Rudersdal,Bulgaria,2024,7
Rudersdal,Canada,2024,8
Rudersdal,China,2024,21
Rudersdal,Colombia,2024,1
Rudersdal,Croatia,2024,2
Rudersdal,Czech Republic,2024,11
Rudersdal,Denmark,2024,224
Rudersdal,Ecuador,2024,1
Rudersdal,El Salvador,2024,1
Rudersdal,Estonia,2024,3
Rudersdal,Ethiopia,2024,1
Rudersdal,Finland,2024,1
Rudersdal,France,2024,13
Rudersdal,Germany,2024,13
Rudersdal,Greece,2024,6
Rudersdal,Hungary,2024,7
Rudersdal,Iceland,2024,9
Rudersdal,India,2024,28
Rudersdal,Indonesia,2024,2
Rudersdal,Iran,2024,8
Rudersdal,Iraq,2024,1
Rudersdal,Ireland,2024,3
Rudersdal,Israel,2024,5
Rudersdal,Italy,2024,28
Rudersdal,Japan,2024,2
Rudersdal,Kazakhstan,2024,3
Rudersdal,Kenya,2024,1
Rudersdal,Kosovo,2024,1
Rudersdal,Latvia,2024,2
Rudersdal,Lithuania,2024,4
Rudersdal,Madagascar,2024,1
Rudersdal,Mexico,2024,11
Rudersdal,Netherlands,2024,9
Rudersdal,New Zealand,2024,1
Rudersdal,Norway,2024,8
Rudersdal,Pakistan,2024,7
Rudersdal,Philippines,2024,23
Rudersdal,Poland,2024,19
Rudersdal,Portugal,2024,3
Rudersdal,Romania,2024,8
Rudersdal,Serbia,2024,2
Rudersdal,Singapore,2024,2
Rudersdal,Slovakia,2024,2
Rudersdal,South Africa,2024,4
Rudersdal,South Korea,2024,11
Rudersdal,Spain,2024,14
Rudersdal,Sweden,2024,8
Rudersdal,Switzerland,2024,2
Rudersdal,Syria,2024,2
Rudersdal,Tanzania,2024,1
Rudersdal,Thailand,2024,3
Rudersdal,Tunisia,2024,1
Rudersdal,Turkey,2024,11
Rudersdal,USA,2024,18
Rudersdal,Ukraine,2024,59
Rudersdal,United Kingdom,2024,5
Rødovre,Argentina,2024,6
Rødovre,Austria,2024,1
Rødovre,Bangladesh,2024,14
Rødovre,Belarus,2024,3
Rødovre,Belgium,2024,2
Rødovre,Brazil,2024,6
Rødovre,Bulgaria,2024,21
Rødovre,Cambodia,2024,1
Rødovre,Canada,2024,1
Rødovre,Chile,2024,11
Rødovre,China,2024,10
Rødovre,Croatia,2024,8
Rødovre,Czech Republic,2024,2
Rødovre,Denmark,2024,103
Rødovre,Estonia,2024,1
Rødovre,Finland,2024,5
Rødovre,France,2024,9
Rødovre,Germany,2024,10
Rødovre,Greece,2024,3
Rødovre,Hungary,2024,8
Rødovre,Iceland,2024,4
Rødovre,India,2024,55
Rødovre,Iran,2024,27
Rødovre,Iraq,2024,2
Rødovre,Ireland,2024,2
Rødovre,Italy,2024,34
Rødovre,Japan,2024,1
Rødovre,Kosovo,2024,1
Rødovre,Latvia,2024,3
Rødovre,Lithuania,2024,1
Rødovre,Luxembourg,2024,1
Rødovre,Nepal,2024,22
Rødovre,Netherlands,2024,2
Rødovre,Norway,2024,5
Rødovre,Pakistan,2024,6
Rødovre,Philippines,2024,2
Rødovre,Poland,2024,19
Rødovre,Portugal,2024,25
Rødovre,Republic of North Macedonia,2024,1
Rødovre,Romania,2024,29
Rødovre,Russia,2024,1
Rødovre,Serbia,2024,2
Rødovre,Slovakia,2024,5
Rødovre,South Africa,2024,2
Rødovre,Spain,2024,11
Rødovre,Sri Lanka,2024,5
Rødovre,Stateless,2024,7
Rødovre,Sweden,2024,13
Rødovre,Switzerland,2024,1
Rødovre,Turkey,2024,5
Rødovre,USA,2024,7
Rødovre,Ukraine,2024,27
Rødovre,United Kingdom,2024,5
Rødovre,Vietnam,2024,1
Samsø,Bulgaria,2024,1
Samsø,Czech Republic,2024,2
Samsø,Denmark,2024,21
Samsø,Germany,2024,12
Samsø,Italy,2024,2
Samsø,Lithuania,2024,1
Samsø,Poland,2024,1
Samsø,Spain,2024,1
Samsø,Thailand,2024,1
Samsø,Ukraine,2024,6
Silkeborg,Australia,2024,1
Silkeborg,Belgium,2024,6
Silkeborg,Brazil,2024,5
Silkeborg,Bulgaria,2024,2
Silkeborg,Chile,2024,1
Silkeborg,China,2024,3
Silkeborg,Croatia,2024,4
Silkeborg,Denmark,2024,237
Silkeborg,Eritrea,2024,4
Silkeborg,Estonia,2024,1
Silkeborg,France,2024,7
Silkeborg,Germany,2024,10
Silkeborg,Hungary,2024,5
Silkeborg,Iceland,2024,10
Silkeborg,India,2024,3
Silkeborg,Iraq,2024,1
Silkeborg,Ireland,2024,1
Silkeborg,Italy,2024,6
Silkeborg,Japan,2024,12
Silkeborg,Jordan,2024,1
Silkeborg,Kenya,2024,1
Silkeborg,Latvia,2024,7
Silkeborg,Lithuania,2024,17
Silkeborg,Mexico,2024,1
Silkeborg,Montenegro,2024,1
Silkeborg,Nepal,2024,1
Silkeborg,Netherlands,2024,10
Silkeborg,New Zealand,2024,1
Silkeborg,Norway,2024,9
Silkeborg,Philippines,2024,7
Silkeborg,Poland,2024,49
Silkeborg,Portugal,2024,1
Silkeborg,Romania,2024,81
Silkeborg,Russia,2024,3
Silkeborg,Senegal,2024,1
Silkeborg,Serbia,2024,2
Silkeborg,Sierra Leone,2024,1
Silkeborg,Slovakia,2024,1
Silkeborg,South Africa,2024,1
Silkeborg,South Korea,2024,1
Silkeborg,Spain,2024,4
Silkeborg,Stateless,2024,1
Silkeborg,Sweden,2024,1
Silkeborg,Switzerland,2024,1
Silkeborg,Syria,2024,24
Silkeborg,Thailand,2024,2
Silkeborg,Turkey,2024,2
Silkeborg,USA,2024,1
Silkeborg,Ukraine,2024,87
Silkeborg,United Kingdom,2024,2
Silkeborg,Vietnam,2024,2
Silkeborg,Yugoslavia,2024,2
Skanderborg,Afghanistan,2024,5
Skanderborg,Australia,2024,2
Skanderborg,Austria,2024,2
Skanderborg,Belarus,2024,1
Skanderborg,Belgium,2024,2
Skanderborg,Bosnia and Herzegovina,2024,2
Skanderborg,Bulgaria,2024,5
Skanderborg,Canada,2024,1
Skanderborg,Chile,2024,2
Skanderborg,China,2024,2
Skanderborg,Colombia,2024,2
Skanderborg,Cuba,2024,1
Skanderborg,Czech Republic,2024,5
Skanderborg,Denmark,2024,152
Skanderborg,Eritrea,2024,2
Skanderborg,Estonia,2024,1
Skanderborg,Finland,2024,1
Skanderborg,France,2024,2
Skanderborg,Germany,2024,6
Skanderborg,Hungary,2024,3
Skanderborg,India,2024,6
Skanderborg,Iran,2024,1
Skanderborg,Italy,2024,5
Skanderborg,Japan,2024,1
Skanderborg,Lithuania,2024,2
Skanderborg,New Zealand,2024,1
Skanderborg,Norway,2024,4
Skanderborg,Pakistan,2024,1
Skanderborg,Philippines,2024,1
Skanderborg,Poland,2024,17
Skanderborg,Portugal,2024,1
Skanderborg,Romania,2024,23
Skanderborg,Slovakia,2024,1
Skanderborg,Somalia,2024,5
Skanderborg,South Korea,2024,1
Skanderborg,Spain,2024,4
Skanderborg,Sweden,2024,3
Skanderborg,Syria,2024,8
Skanderborg,Taiwan,2024,2
Skanderborg,Thailand,2024,2
Skanderborg,Turkey,2024,1
Skanderborg,USA,2024,3
Skanderborg,Ukraine,2024,30
Skanderborg,United Kingdom,2024,3
Skive,Australia,2024,1
Skive,Belgium,2024,1
Skive,Brazil,2024,1
Skive,Bulgaria,2024,3
Skive,Denmark,2024,67
Skive,Eritrea,2024,1
Skive,Finland,2024,1
Skive,France,2024,1
Skive,Germany,2024,7
Skive,Iceland,2024,2
Skive,India,2024,1
Skive,Japan,2024,5
Skive,Kenya,2024,1
Skive,Latvia,2024,5
Skive,Lithuania,2024,7
Skive,Mexico,2024,1
Skive,Norway,2024,4
Skive,Poland,2024,33
Skive,Romania,2024,41
Skive,Serbia,2024,1
Skive,Slovakia,2024,3
Skive,Spain,2024,3
Skive,Sweden,2024,5
Skive,Switzerland,2024,1
Skive,Syria,2024,12
Skive,Thailand,2024,1
Skive,Turkey,2024,2
Skive,USA,2024,1
Skive,Ukraine,2024,40
Skive,Vietnam,2024,1
Slagelse,Bangladesh,2024,2
Slagelse,Belarus,2024,1
Slagelse,Brazil,2024,1
Slagelse,Bulgaria,2024,25
Slagelse,China,2024,3
Slagelse,Colombia,2024,1
Slagelse,Croatia,2024,1
Slagelse,Cuba,2024,1
Slagelse,Cyprus,2024,4
Slagelse,Czech Republic,2024,1
Slagelse,Denmark,2024,128
Slagelse,Eritrea,2024,6
Slagelse,Ethiopia,2024,3
Slagelse,Finland,2024,6
Slagelse,Germany,2024,7
