kommune,citizenship,year,count
Høje-Taastrup,Spain,2022,52
Høje-Taastrup,Stateless,2022,1
Høje-Taastrup,Sweden,2022,40
Høje-Taastrup,Switzerland,2022,1
Høje-Taastrup,Syria,2022,1
Høje-Taastrup,Thailand,2022,4
Høje-Taastrup,Turkey,2022,47
Høje-Taastrup,USA,2022,14
Høje-Taastrup,Ukraine,2022,162
Høje-Taastrup,United Kingdom,2022,2
Høje-Taastrup,Vietnam,2022,1
Hørsholm,Afghanistan,2022,3
Hørsholm,Argentina,2022,3
Hørsholm,Austria,2022,1
Hørsholm,Azerbaijan,2022,1
Hørsholm,Bangladesh,2022,2
Hørsholm,Belgium,2022,1
Hørsholm,Brazil,2022,2
Hørsholm,Bulgaria,2022,3
Hørsholm,Chile,2022,2
Hørsholm,China,2022,1
Hørsholm,Croatia,2022,1
Hørsholm,Denmark,2022,90
Hørsholm,Eritrea,2022,1
Hørsholm,Finland,2022,2
Hørsholm,France,2022,1
Hørsholm,Germany,2022,9
Hørsholm,Ghana,2022,3
Hørsholm,Greece,2022,2
Hørsholm,Iceland,2022,1
Hørsholm,India,2022,5
Hørsholm,Indonesia,2022,2
Hørsholm,Iran,2022,4
Hørsholm,Iraq,2022,1
Hørsholm,Ireland,2022,1
Hørsholm,Italy,2022,3
Hørsholm,Japan,2022,1
Hørsholm,Kenya,2022,1
Hørsholm,Kosovo,2022,2
Hørsholm,Latvia,2022,3
Hørsholm,Lithuania,2022,3
Hørsholm,Mexico,2022,1
Hørsholm,Norway,2022,2
Hørsholm,Not stated,2022,2
Hørsholm,Pakistan,2022,1
Hørsholm,Panama,2022,4
Hørsholm,Philippines,2022,23
Hørsholm,Poland,2022,9
Hørsholm,Portugal,2022,1
Hørsholm,Romania,2022,13
Hørsholm,Russia,2022,2
Hørsholm,Slovakia,2022,1
Hørsholm,South Africa,2022,5
Hørsholm,Spain,2022,2
Hørsholm,Stateless,2022,1
Hørsholm,Sweden,2022,5
Hørsholm,Syria,2022,5
Hørsholm,Thailand,2022,2
Hørsholm,Turkey,2022,1
Hørsholm,USA,2022,12
Hørsholm,Uganda,2022,2
Hørsholm,Ukraine,2022,122
Hørsholm,United Kingdom,2022,8
Hørsholm,Yugoslavia,2022,1
Ikast-Brande,Afghanistan,2022,7
Ikast-Brande,Argentina,2022,1
Ikast-Brande,Australia,2022,1
Ikast-Brande,Austria,2022,1
Ikast-Brande,Belarus,2022,4
Ikast-Brande,Belgium,2022,2
Ikast-Brande,Brazil,2022,6
Ikast-Brande,Bulgaria,2022,10
Ikast-Brande,Canada,2022,5
Ikast-Brande,Chile,2022,4
Ikast-Brande,China,2022,2
Ikast-Brande,Colombia,2022,3
Ikast-Brande,Croatia,2022,1
Ikast-Brande,Czech Republic,2022,9
Ikast-Brande,Denmark,2022,107
Ikast-Brande,Egypt,2022,1
Ikast-Brande,Eritrea,2022,2
Ikast-Brande,Estonia,2022,4
Ikast-Brande,France,2022,5
Ikast-Brande,Georgia,2022,2
Ikast-Brande,Germany,2022,15
Ikast-Brande,Greece,2022,2
Ikast-Brande,Hungary,2022,9
Ikast-Brande,Iceland,2022,7
Ikast-Brande,India,2022,62
Ikast-Brande,Iran,2022,3
Ikast-Brande,Ireland,2022,3
Ikast-Brande,Italy,2022,12
Ikast-Brande,Japan,2022,1
Ikast-Brande,Latvia,2022,14
Ikast-Brande,Lithuania,2022,104
Ikast-Brande,Mexico,2022,2
Ikast-Brande,Moldova,2022,1
Ikast-Brande,Montenegro,2022,1
Ikast-Brande,Morocco,2022,1
Ikast-Brande,Netherlands,2022,11
Ikast-Brande,Nigeria,2022,2
Ikast-Brande,Norway,2022,7
Ikast-Brande,Not stated,2022,2
Ikast-Brande,Philippines,2022,2
Ikast-Brande,Poland,2022,51
Ikast-Brande,Portugal,2022,12
Ikast-Brande,Republic of North Macedonia,2022,1
Ikast-Brande,Romania,2022,160
Ikast-Brande,Russia,2022,1
Ikast-Brande,Serbia,2022,1
Ikast-Brande,South Africa,2022,1
Ikast-Brande,Spain,2022,24
Ikast-Brande,Sri Lanka,2022,4
Ikast-Brande,Sweden,2022,3
Ikast-Brande,Switzerland,2022,1
Ikast-Brande,Syria,2022,4
Ikast-Brande,Thailand,2022,1
Ikast-Brande,Tunisia,2022,1
Ikast-Brande,Turkey,2022,9
Ikast-Brande,USA,2022,3
Ikast-Brande,Uganda,2022,1
Ikast-Brande,Ukraine,2022,343
Ikast-Brande,United Kingdom,2022,10
Ikast-Brande,Vietnam,2022,3
Ishøj,Bangladesh,2022,21
Ishøj,Bulgaria,2022,45
Ishøj,Chile,2022,1
Ishøj,China,2022,2
Ishøj,Croatia,2022,1
Ishøj,Denmark,2022,59
Ishøj,Egypt,2022,2
Ishøj,Finland,2022,2
Ishøj,France,2022,3
Ishøj,Germany,2022,4
Ishøj,Ghana,2022,1
Ishøj,Greece,2022,4
Ishøj,Hungary,2022,3
Ishøj,India,2022,28
Ishøj,Iran,2022,3
Ishøj,Italy,2022,13
Ishøj,Jordan,2022,1
Ishøj,Latvia,2022,3
Ishøj,Lithuania,2022,14
Ishøj,Morocco,2022,1
Ishøj,Nepal,2022,82
Ishøj,Nigeria,2022,1
Ishøj,Norway,2022,2
Ishøj,Not stated,2022,2
Ishøj,Pakistan,2022,20
Ishøj,Philippines,2022,2
Ishøj,Poland,2022,28
Ishøj,Portugal,2022,51
Ishøj,Republic of North Macedonia,2022,3
Ishøj,Romania,2022,27
Ishøj,Russia,2022,2
Ishøj,Serbia,2022,1
Ishøj,Slovenia,2022,1
Ishøj,South Africa,2022,2
Ishøj,Spain,2022,15
Ishøj,Sri Lanka,2022,1
Ishøj,Sweden,2022,13
Ishøj,Syria,2022,1
Ishøj,Turkey,2022,13
Ishøj,USA,2022,2
Ishøj,Ukraine,2022,70
Jammerbugt,Afghanistan,2022,7
Jammerbugt,Brazil,2022,1
Jammerbugt,Bulgaria,2022,14
Jammerbugt,Burundi,2022,2
Jammerbugt,Croatia,2022,2
Jammerbugt,Denmark,2022,72
Jammerbugt,Ecuador,2022,1
Jammerbugt,Estonia,2022,2
Jammerbugt,France,2022,3
Jammerbugt,Germany,2022,29
Jammerbugt,Hungary,2022,3
Jammerbugt,Iceland,2022,1
Jammerbugt,India,2022,1
Jammerbugt,Israel,2022,1
Jammerbugt,Italy,2022,2
Jammerbugt,Latvia,2022,5
Jammerbugt,Lebanon,2022,1
Jammerbugt,Luxembourg,2022,4
Jammerbugt,Mali,2022,1
Jammerbugt,Mexico,2022,1
Jammerbugt,Moldova,2022,1
Jammerbugt,Netherlands,2022,2
Jammerbugt,Nigeria,2022,2
Jammerbugt,Norway,2022,5
Jammerbugt,Peru,2022,1
Jammerbugt,Philippines,2022,4
Jammerbugt,Poland,2022,18
Jammerbugt,Portugal,2022,1
Jammerbugt,Romania,2022,25
Jammerbugt,Rwanda,2022,1
Jammerbugt,Singapore,2022,1
Jammerbugt,South Africa,2022,1
Jammerbugt,Spain,2022,5
Jammerbugt,Sweden,2022,4
Jammerbugt,Switzerland,2022,2
Jammerbugt,Thailand,2022,1
Jammerbugt,Turkey,2022,1
Jammerbugt,USA,2022,1
Jammerbugt,Uganda,2022,1
Jammerbugt,Ukraine,2022,260
Jammerbugt,Zambia,2022,2
Kalundborg,Afghanistan,2022,17
Kalundborg,Algeria,2022,2
Kalundborg,Argentina,2022,3
Kalundborg,Armenia,2022,3
Kalundborg,Australia,2022,2
Kalundborg,Bangladesh,2022,2
Kalundborg,Belarus,2022,1
Kalundborg,Bosnia and Herzegovina,2022,1
Kalundborg,Brazil,2022,12
Kalundborg,Bulgaria,2022,9
Kalundborg,Canada,2022,7
Kalundborg,Chile,2022,1
Kalundborg,China,2022,2
Kalundborg,Croatia,2022,6
Kalundborg,Denmark,2022,129
Kalundborg,Estonia,2022,2
Kalundborg,France,2022,5
Kalundborg,Georgia,2022,1
Kalundborg,Germany,2022,13
Kalundborg,Hungary,2022,5
Kalundborg,Iceland,2022,1
Kalundborg,India,2022,11
Kalundborg,Indonesia,2022,1
Kalundborg,Iran,2022,2
Kalundborg,Iraq,2022,1
Kalundborg,Ireland,2022,2
Kalundborg,Italy,2022,10
Kalundborg,Japan,2022,15
Kalundborg,Jordan,2022,1
Kalundborg,Latvia,2022,8
Kalundborg,Lebanon,2022,1
Kalundborg,Lithuania,2022,4
Kalundborg,Mexico,2022,1
Kalundborg,Moldova,2022,3
Kalundborg,Morocco,2022,1
Kalundborg,Netherlands,2022,1
Kalundborg,New Zealand,2022,1
Kalundborg,Norway,2022,1
Kalundborg,Peru,2022,1
Kalundborg,Philippines,2022,1
Kalundborg,Poland,2022,27
Kalundborg,Portugal,2022,7
Kalundborg,Romania,2022,34
Kalundborg,Russia,2022,2
Kalundborg,Serbia,2022,1
Kalundborg,Slovenia,2022,3
Kalundborg,South Africa,2022,1
Kalundborg,Spain,2022,18
Kalundborg,Sweden,2022,6
Kalundborg,Syria,2022,3
Kalundborg,Thailand,2022,8
Kalundborg,Turkey,2022,5
Kalundborg,USA,2022,2
Kalundborg,Uganda,2022,1
Kalundborg,Ukraine,2022,262
Kalundborg,United Kingdom,2022,12
Kalundborg,Venezuela,2022,2
Kalundborg,Vietnam,2022,6
Kerteminde,Albania,2022,1
Kerteminde,Argentina,2022,1
Kerteminde,Australia,2022,1
Kerteminde,Brazil,2022,1
Kerteminde,Bulgaria,2022,2
Kerteminde,Cameroon,2022,1
Kerteminde,Croatia,2022,4
Kerteminde,Denmark,2022,52
Kerteminde,France,2022,1
Kerteminde,Germany,2022,15
Kerteminde,Greece,2022,1
Kerteminde,Hungary,2022,1
Kerteminde,India,2022,1
Kerteminde,Italy,2022,2
Kerteminde,Latvia,2022,5
Kerteminde,Lithuania,2022,8
Kerteminde,Not stated,2022,3
Kerteminde,Philippines,2022,2
Kerteminde,Poland,2022,20
Kerteminde,Romania,2022,45
Kerteminde,Russia,2022,3
Kerteminde,Somalia,2022,1
Kerteminde,Spain,2022,2
Kerteminde,Sweden,2022,2
Kerteminde,Syria,2022,5
Kerteminde,Thailand,2022,3
Kerteminde,Turkey,2022,1
Kerteminde,Ukraine,2022,111
Kerteminde,Vietnam,2022,17
Kolding,Afghanistan,2022,17
Kolding,Argentina,2022,6
Kolding,Azerbaijan,2022,1
Kolding,Bangladesh,2022,24
Kolding,Belgium,2022,6
Kolding,Bosnia and Herzegovina,2022,1
Kolding,Brazil,2022,7
Kolding,Bulgaria,2022,24
Kolding,Cameroon,2022,1
Kolding,Canada,2022,4
Kolding,Central African Republic,2022,1
Kolding,Chile,2022,3
Kolding,China,2022,13
Kolding,Colombia,2022,3
Kolding,Croatia,2022,26
Kolding,Czech Republic,2022,10
Kolding,Denmark,2022,277
Kolding,Dominican Republic,2022,1
Kolding,Egypt,2022,3
Kolding,El Salvador,2022,1
Kolding,Eritrea,2022,1
Kolding,Estonia,2022,2
Kolding,Ethiopia,2022,2
Kolding,Finland,2022,6
Kolding,France,2022,23
Kolding,"Gambia, The",2022,1
Kolding,Georgia,2022,1
Kolding,Germany,2022,53
Kolding,Ghana,2022,1
Kolding,Greece,2022,5
Kolding,Hungary,2022,22
Kolding,Iceland,2022,13
Kolding,India,2022,143
Kolding,Indonesia,2022,1
Kolding,Iran,2022,17
Kolding,Iraq,2022,1
Kolding,Ireland,2022,2
Kolding,Israel,2022,3
Kolding,Italy,2022,37
Kolding,Japan,2022,1
Kolding,Kenya,2022,2
Kolding,Kosovo,2022,1
Kolding,Latvia,2022,19
Kolding,Lebanon,2022,1
Kolding,Lithuania,2022,12
Kolding,Mexico,2022,2
Kolding,Moldova,2022,3
Kolding,Morocco,2022,1
Kolding,Myanmar,2022,1
Kolding,Nepal,2022,13
Kolding,Netherlands,2022,30
Kolding,New Zealand,2022,1
Kolding,Nigeria,2022,5
Kolding,Norway,2022,15
Kolding,Pakistan,2022,1
Kolding,Philippines,2022,10
Kolding,Poland,2022,88
Kolding,Portugal,2022,6
Kolding,Republic of North Macedonia,2022,5
Kolding,Romania,2022,95
Kolding,Russia,2022,17
Kolding,Senegal,2022,1
Kolding,Serbia,2022,1
Kolding,Singapore,2022,1
Kolding,Slovakia,2022,14
Kolding,Slovenia,2022,5
Kolding,South Korea,2022,4
Kolding,Spain,2022,19
Kolding,Sri Lanka,2022,2
Kolding,Stateless,2022,1
Kolding,Sweden,2022,8
Kolding,Switzerland,2022,1
Kolding,Syria,2022,15
Kolding,Taiwan,2022,1
Kolding,Tanzania,2022,1
Kolding,Thailand,2022,9
Kolding,Tunisia,2022,2
Kolding,Turkey,2022,6
Kolding,USA,2022,8
Kolding,Uganda,2022,5
Kolding,Ukraine,2022,486
Kolding,United Kingdom,2022,9
Kolding,Vietnam,2022,7
Kolding,Yugoslavia,2022,1
Kolding,Zambia,2022,2
Køge,Afghanistan,2022,12
Køge,Albania,2022,2
Køge,Armenia,2022,1
Køge,Bosnia and Herzegovina,2022,22
Køge,Brazil,2022,1
Køge,Bulgaria,2022,68
Køge,Cameroon,2022,2
Køge,Chile,2022,1
Køge,China,2022,1
Køge,Croatia,2022,5
Køge,Cyprus,2022,1
Køge,Denmark,2022,155
Køge,Eritrea,2022,1
Køge,France,2022,3
Køge,Germany,2022,13
Køge,Greece,2022,5
Køge,Hungary,2022,4
Køge,India,2022,7
Køge,Iran,2022,1
Køge,Iraq,2022,1
Køge,Ireland,2022,2
Køge,Italy,2022,24
Køge,Japan,2022,2
Køge,Jordan,2022,1
Køge,Kenya,2022,2
Køge,Kosovo,2022,1
Køge,Latvia,2022,7
Køge,Lebanon,2022,1
Køge,Libya,2022,1
Køge,Lithuania,2022,15
Køge,Mexico,2022,1
Køge,Moldova,2022,3
Køge,Namibia,2022,1
Køge,Nepal,2022,3
Køge,New Zealand,2022,1
Køge,Nigeria,2022,3
Køge,Norway,2022,8
Køge,Pakistan,2022,4
Køge,Philippines,2022,4
Køge,Poland,2022,47
Køge,Portugal,2022,13
Køge,Romania,2022,132
Køge,Russia,2022,2
Køge,Serbia,2022,1
Køge,Slovakia,2022,2
Køge,South Africa,2022,2
Køge,Spain,2022,5
Køge,Sweden,2022,12
Køge,Syria,2022,11
Køge,Thailand,2022,1
Køge,Turkey,2022,3
Køge,USA,2022,3
Køge,Ukraine,2022,334
Køge,United Kingdom,2022,3
Køge,Vietnam,2022,30
Langeland,Afghanistan,2022,4
Langeland,Australia,2022,3
Langeland,Belgium,2022,1
Langeland,Bulgaria,2022,2
Langeland,Chile,2022,3
Langeland,Croatia,2022,1
Langeland,Denmark,2022,38
Langeland,France,2022,1
Langeland,Germany,2022,17
Langeland,Italy,2022,2
Langeland,Ivory Coast,2022,1
Langeland,Lebanon,2022,1
Langeland,Lithuania,2022,4
Langeland,Not stated,2022,1
Langeland,Philippines,2022,2
Langeland,Poland,2022,67
Langeland,Romania,2022,11
Langeland,Russia,2022,1
Langeland,Spain,2022,2
Langeland,Thailand,2022,1
Langeland,USA,2022,1
Langeland,Ukraine,2022,107
Langeland,United Kingdom,2022,4
Langeland,Vietnam,2022,2
Lejre,Afghanistan,2022,4
Lejre,Brazil,2022,1
Lejre,Bulgaria,2022,8
Lejre,Cameroon,2022,1
Lejre,China,2022,2
Lejre,Colombia,2022,1
Lejre,Denmark,2022,82
Lejre,Eritrea,2022,3
Lejre,Ethiopia,2022,1
Lejre,France,2022,1
Lejre,Georgia,2022,1
Lejre,Germany,2022,2
Lejre,Greece,2022,1
Lejre,Iran,2022,4
Lejre,Iraq,2022,1
Lejre,Italy,2022,1
Lejre,Kenya,2022,1
Lejre,Latvia,2022,8
Lejre,Lebanon,2022,2
Lejre,Lithuania,2022,12
Lejre,Moldova,2022,1
Lejre,Netherlands,2022,4
Lejre,Pakistan,2022,2
Lejre,Poland,2022,31
Lejre,Romania,2022,44
Lejre,Russia,2022,1
Lejre,Serbia,2022,1
Lejre,Slovakia,2022,2
Lejre,Stateless,2022,2
Lejre,Sweden,2022,3
Lejre,Syria,2022,2
Lejre,Trinidad and Tobago,2022,1
Lejre,Tunisia,2022,1
Lejre,Turkey,2022,2
Lejre,USA,2022,3
Lejre,Ukraine,2022,157
Lejre,United Kingdom,2022,1
Lejre,Vietnam,2022,1
Lemvig,Australia,2022,1
Lemvig,Brazil,2022,1
Lemvig,Bulgaria,2022,2
Lemvig,Colombia,2022,1
Lemvig,Czech Republic,2022,1
Lemvig,Denmark,2022,53
Lemvig,Egypt,2022,1
Lemvig,Germany,2022,18
Lemvig,Hungary,2022,5
Lemvig,Iceland,2022,2
Lemvig,India,2022,1
Lemvig,Italy,2022,2
Lemvig,Latvia,2022,2
Lemvig,Lithuania,2022,4
Lemvig,Netherlands,2022,2
Lemvig,Nigeria,2022,1
Lemvig,Norway,2022,3
Lemvig,Philippines,2022,6
Lemvig,Poland,2022,19
Lemvig,Portugal,2022,2
Lemvig,Romania,2022,61
Lemvig,Spain,2022,50
Lemvig,Sweden,2022,1
Lemvig,Switzerland,2022,1
Lemvig,Thailand,2022,1
Lemvig,Turkey,2022,2
Lemvig,Ukraine,2022,267
Lemvig,Venezuela,2022,3
Lemvig,Vietnam,2022,13
Lolland,Afghanistan,2022,5
Lolland,Argentina,2022,2
Lolland,Armenia,2022,1
Lolland,Azerbaijan,2022,1
Lolland,Belgium,2022,3
Lolland,Brazil,2022,4
Lolland,Bulgaria,2022,13
Lolland,Canada,2022,5
Lolland,China,2022,1
Lolland,Croatia,2022,3
Lolland,Cuba,2022,1
Lolland,Czech Republic,2022,1
Lolland,Denmark,2022,104
Lolland,Ecuador,2022,1
Lolland,Eritrea,2022,1
Lolland,France,2022,18
Lolland,Germany,2022,24
Lolland,Ghana,2022,1
Lolland,Hungary,2022,9
Lolland,Iceland,2022,4
Lolland,India,2022,14
Lolland,Iran,2022,1
Lolland,Iraq,2022,1
Lolland,Ireland,2022,1
Lolland,Italy,2022,4
Lolland,Kenya,2022,1
Lolland,Kosovo,2022,1
Lolland,Lithuania,2022,8
Lolland,Moldova,2022,1
Lolland,Morocco,2022,1
Lolland,Netherlands,2022,8
Lolland,Norway,2022,2
Lolland,Panama,2022,8
Lolland,Peru,2022,1
Lolland,Philippines,2022,4
Lolland,Poland,2022,39
Lolland,Portugal,2022,4
Lolland,Republic of North Macedonia,2022,3
Lolland,Romania,2022,51
Lolland,Russia,2022,4
Lolland,Slovakia,2022,1
Lolland,South Africa,2022,2
Lolland,Spain,2022,22
Lolland,Sweden,2022,8
Lolland,Syria,2022,3
Lolland,Taiwan,2022,1
Lolland,Tanzania,2022,1
Lolland,Thailand,2022,5
Lolland,Turkey,2022,6
Lolland,USA,2022,1
Lolland,Uganda,2022,1
Lolland,Ukraine,2022,178
Lolland,United Kingdom,2022,2
Lolland,Vietnam,2022,1
Lyngby-Taarbæk,Afghanistan,2022,7
Lyngby-Taarbæk,Albania,2022,2
Lyngby-Taarbæk,Argentina,2022,3
Lyngby-Taarbæk,Australia,2022,26
Lyngby-Taarbæk,Austria,2022,12
Lyngby-Taarbæk,Azerbaijan,2022,2
Lyngby-Taarbæk,Bahrain,2022,1
Lyngby-Taarbæk,Bangladesh,2022,2
Lyngby-Taarbæk,Belarus,2022,3
Lyngby-Taarbæk,Belgium,2022,21
Lyngby-Taarbæk,Bosnia and Herzegovina,2022,3
Lyngby-Taarbæk,Brazil,2022,29
Lyngby-Taarbæk,Bulgaria,2022,7
Lyngby-Taarbæk,Cameroon,2022,2
Lyngby-Taarbæk,Canada,2022,14
Lyngby-Taarbæk,Chile,2022,4
Lyngby-Taarbæk,China,2022,138
Lyngby-Taarbæk,Colombia,2022,11
Lyngby-Taarbæk,Costa Rica,2022,1
Lyngby-Taarbæk,Croatia,2022,6
Lyngby-Taarbæk,Cuba,2022,1
Lyngby-Taarbæk,Cyprus,2022,8
Lyngby-Taarbæk,Czech Republic,2022,9
Lyngby-Taarbæk,Denmark,2022,221
Lyngby-Taarbæk,Ecuador,2022,2
Lyngby-Taarbæk,Egypt,2022,6
Lyngby-Taarbæk,El Salvador,2022,1
Lyngby-Taarbæk,Estonia,2022,6
Lyngby-Taarbæk,Eswantini,2022,1
Lyngby-Taarbæk,Ethiopia,2022,1
Lyngby-Taarbæk,Finland,2022,7
Lyngby-Taarbæk,France,2022,74
Lyngby-Taarbæk,Germany,2022,120
Lyngby-Taarbæk,Greece,2022,84
Lyngby-Taarbæk,Guatemala,2022,1
Lyngby-Taarbæk,Haiti,2022,1
Lyngby-Taarbæk,Hungary,2022,24
Lyngby-Taarbæk,Iceland,2022,29
Lyngby-Taarbæk,India,2022,107
Lyngby-Taarbæk,Indonesia,2022,5
Lyngby-Taarbæk,Iran,2022,77
Lyngby-Taarbæk,Ireland,2022,9
Lyngby-Taarbæk,Israel,2022,1
Lyngby-Taarbæk,Italy,2022,111
Lyngby-Taarbæk,Jamaica,2022,1
Lyngby-Taarbæk,Japan,2022,6
Lyngby-Taarbæk,Jordan,2022,1
Lyngby-Taarbæk,Kenya,2022,1
Lyngby-Taarbæk,Latvia,2022,12
Lyngby-Taarbæk,Lebanon,2022,1
Lyngby-Taarbæk,Libya,2022,5
Lyngby-Taarbæk,Lithuania,2022,19
Lyngby-Taarbæk,Malaysia,2022,6
Lyngby-Taarbæk,Mauritius,2022,1
Lyngby-Taarbæk,Mexico,2022,33
Lyngby-Taarbæk,Morocco,2022,2
Lyngby-Taarbæk,Namibia,2022,1
Lyngby-Taarbæk,Nepal,2022,2
Lyngby-Taarbæk,Netherlands,2022,49
Lyngby-Taarbæk,New Zealand,2022,1
Lyngby-Taarbæk,Nigeria,2022,2
Lyngby-Taarbæk,North Korea,2022,1
Lyngby-Taarbæk,Norway,2022,28
Lyngby-Taarbæk,Not stated,2022,2
Lyngby-Taarbæk,Pakistan,2022,7
Lyngby-Taarbæk,Paraguay,2022,1
Lyngby-Taarbæk,Peru,2022,2
Lyngby-Taarbæk,Philippines,2022,27
Lyngby-Taarbæk,Poland,2022,56
Lyngby-Taarbæk,Portugal,2022,37
Lyngby-Taarbæk,Republic of North Macedonia,2022,3
Lyngby-Taarbæk,Romania,2022,26
Lyngby-Taarbæk,Russia,2022,22
Lyngby-Taarbæk,Serbia,2022,2
Lyngby-Taarbæk,Singapore,2022,26
Lyngby-Taarbæk,Slovakia,2022,14
Lyngby-Taarbæk,Slovenia,2022,4
Lyngby-Taarbæk,South Africa,2022,2
Lyngby-Taarbæk,South Korea,2022,10
Lyngby-Taarbæk,Spain,2022,134
Lyngby-Taarbæk,Sri Lanka,2022,1
Lyngby-Taarbæk,Sudan,2022,2
Lyngby-Taarbæk,Sweden,2022,8
Lyngby-Taarbæk,Switzerland,2022,15
Lyngby-Taarbæk,Taiwan,2022,4
Lyngby-Taarbæk,Thailand,2022,8
Lyngby-Taarbæk,Tunisia,2022,4
Lyngby-Taarbæk,Turkey,2022,24
Lyngby-Taarbæk,USA,2022,183
Lyngby-Taarbæk,Uganda,2022,3
Lyngby-Taarbæk,Ukraine,2022,290
Lyngby-Taarbæk,United Kingdom,2022,24
Lyngby-Taarbæk,Uzbekistan,2022,4
Lyngby-Taarbæk,Vietnam,2022,6
Læsø,Denmark,2022,4
Læsø,Germany,2022,2
Læsø,Norway,2022,2
Læsø,Russia,2022,1
Læsø,Sweden,2022,2
Læsø,Ukraine,2022,6
Mariagerfjord,Afghanistan,2022,8
Mariagerfjord,Bosnia and Herzegovina,2022,1
Mariagerfjord,Bulgaria,2022,3
Mariagerfjord,Burkina Faso,2022,1
Mariagerfjord,China,2022,1
Mariagerfjord,"Congo, Democratic Republic",2022,4
Mariagerfjord,Croatia,2022,6
Mariagerfjord,Czech Republic,2022,1
Mariagerfjord,Denmark,2022,110
Mariagerfjord,Estonia,2022,1
Mariagerfjord,Germany,2022,9
Mariagerfjord,Iceland,2022,9
Mariagerfjord,India,2022,5
Mariagerfjord,Iraq,2022,1
Mariagerfjord,Italy,2022,6
Mariagerfjord,Japan,2022,1
Mariagerfjord,Latvia,2022,1
Mariagerfjord,Lithuania,2022,4
Mariagerfjord,Mexico,2022,2
Mariagerfjord,Moldova,2022,6
Mariagerfjord,Netherlands,2022,3
Mariagerfjord,Nigeria,2022,1
Mariagerfjord,Norway,2022,3
Mariagerfjord,Not stated,2022,1
Mariagerfjord,Philippines,2022,2
Mariagerfjord,Poland,2022,63
Mariagerfjord,Romania,2022,64
Mariagerfjord,Rwanda,2022,2
Mariagerfjord,Slovakia,2022,4
Mariagerfjord,Spain,2022,1
Mariagerfjord,Sri Lanka,2022,1
Mariagerfjord,Sweden,2022,3
Mariagerfjord,Syria,2022,7
Mariagerfjord,Thailand,2022,3
Mariagerfjord,Turkey,2022,1
Mariagerfjord,USA,2022,2
Mariagerfjord,Uganda,2022,2
Mariagerfjord,Ukraine,2022,310
Mariagerfjord,Uzbekistan,2022,3
Mariagerfjord,Vietnam,2022,2
Middelfart,Afghanistan,2022,7
Middelfart,Asia not stated,2022,3
Middelfart,Belgium,2022,11
Middelfart,Brazil,2022,3
Middelfart,Cambodia,2022,1
Middelfart,Canada,2022,4
Middelfart,"Congo, Democratic Republic",2022,2
Middelfart,Costa Rica,2022,2
Middelfart,Croatia,2022,2
Middelfart,Cyprus,2022,1
Middelfart,Denmark,2022,90
Middelfart,France,2022,2
Middelfart,Germany,2022,21
Middelfart,Guatemala,2022,1
Middelfart,Hungary,2022,4
Middelfart,Iceland,2022,1
Middelfart,Iran,2022,4
Middelfart,Israel,2022,1
Middelfart,Italy,2022,3
Middelfart,Japan,2022,5
Middelfart,Kosovo,2022,1
Middelfart,Latvia,2022,10
Middelfart,Lithuania,2022,9
Middelfart,Malaysia,2022,1
Middelfart,Mexico,2022,1
Middelfart,Moldova,2022,3
Middelfart,Morocco,2022,1
Middelfart,Nepal,2022,8
Middelfart,Norway,2022,1
Middelfart,Not stated,2022,1
Middelfart,Paraguay,2022,1
Middelfart,Philippines,2022,2
Middelfart,Poland,2022,32
Middelfart,Romania,2022,31
Middelfart,Serbia,2022,1
Middelfart,South Africa,2022,2
Middelfart,Spain,2022,5
Middelfart,Sweden,2022,4
Middelfart,Switzerland,2022,2
Middelfart,Syria,2022,2
Middelfart,Thailand,2022,3
Middelfart,Turkey,2022,1
Middelfart,USA,2022,5
Middelfart,Ukraine,2022,198
Middelfart,United Kingdom,2022,2
Middelfart,Vietnam,2022,8
Morsø,Belarus,2022,2
Morsø,Brazil,2022,1
Morsø,Bulgaria,2022,1
Morsø,"Congo, Democratic Republic",2022,6
Morsø,Croatia,2022,1
Morsø,Czech Republic,2022,4
Morsø,Denmark,2022,105
Morsø,Egypt,2022,1
Morsø,Germany,2022,4
Morsø,Hungary,2022,5
Morsø,Italy,2022,1
Morsø,Japan,2022,1
Morsø,Latvia,2022,1
Morsø,Netherlands,2022,1
Morsø,Norway,2022,5
Morsø,Philippines,2022,3
Morsø,Poland,2022,9
Morsø,Romania,2022,20
Morsø,Singapore,2022,1
Morsø,Slovakia,2022,1
Morsø,Spain,2022,2
Morsø,Sweden,2022,6
Morsø,Switzerland,2022,1
Morsø,Thailand,2022,3
Morsø,Uganda,2022,1
Morsø,Ukraine,2022,163
Morsø,Uzbekistan,2022,3
Norddjurs,Afghanistan,2022,6
Norddjurs,Australia,2022,1
Norddjurs,Bangladesh,2022,1
Norddjurs,Belarus,2022,1
Norddjurs,Brazil,2022,2
Norddjurs,"Congo, Democratic Republic",2022,3
Norddjurs,Croatia,2022,8
Norddjurs,Czech Republic,2022,15
Norddjurs,Denmark,2022,94
Norddjurs,Ecuador,2022,1
Norddjurs,Eritrea,2022,1
Norddjurs,Estonia,2022,4
Norddjurs,Finland,2022,2
Norddjurs,France,2022,3
Norddjurs,Germany,2022,6
Norddjurs,Hungary,2022,8
Norddjurs,Iceland,2022,9
Norddjurs,Iraq,2022,4
Norddjurs,Ireland,2022,3
Norddjurs,Italy,2022,12
